"fake1","41.585517","14.478919"
"300","-16.2481","39.9078"
"301","-16.3442","39.92"
"302","-16.0919","39.6606"
"303","-16.3658","39.75"
"304","-16.0592","39.7275"
"305","-16.1831","39.6406"
"306","-15.8703","39.7428"
"307","-16.2469","39.9056"
"308","-16.244","39.907"
"309","-13.9356","39.9251"
"310","-13.8999","39.8167"
"311","-13.7163","39.8226"
"312","-13.8452","39.5437"
"313","-13.8886","39.9046"
"314","-13.6004","40.0273"
"315","-14.0091","39.6695"
"316","-13.9815","39.2316"
"317","-14.0637","39.4516"
"318","-13.8942","39.7873"
"319","-15.0151","40.6502"
"320","-15.0875","40.5769"
"321","-15.0351","40.687"
"322","-15.0214","40.6703"
"323","-15.0381","40.7317"
"324","-14.7167","37.835"
"325","-14.3764","37.7708"
"326","-14.4664","38.0631"
"327","-14.225","38.3219"
"328","-14.1775","38.5994"
"329","-14.8855","37.7723"
"330","-14.9578","37.4069"
"331","-14.85","37.0042"
"332","-14.6817","37.4592"
"333","-14.8925","37.7706"
"334","-15.0286","37.5142"
"335","-14.8698","37.4997"
"336","-14.9375","37.1767"
"337","-14.9692","39.8853"
"338","-14.9289","40.0019"
"339","-15.4694","39.6273"
"340","-15.0083","39.6809"
"341","-15.4878","39.4728"
"342","-15.4997","39.3339"
"343","-14.9889","39.8458"
"344","-14.9394","38.6897"
"345","-14.5989","38.7952"
"346","-14.6414","39.105"
"347","-14.025","39.0306"
"348","-14.1723","38.74"
"349","-14.5211","38.8958"
"350","-14.1667","39.1711"
"351","-14.8164","38.9658"
"352","-14.2414","39.0044"
"353","-14.927","38.6633"
"354","-14.3709","38.8067"
"355","-14.2352","39.2703"
"356","-14.6586","38.888"
"357","-14.1336","40.1489"
"358","-14.2118","40.7085"
"359","-14.1814","40.2759"
"360","-13.7669","40.2958"
"361","-14.3266","40.5282"
"362","-14.0194","40.3456"
"363","-13.5383","40.5034"
"364","-14.3513","40.4417"
"365","-14.1796","40.5249"
"366","-13.9286","40.5963"
"367","-14.183","40.526"
"368","-15.3003","39.8703"
"369","-15.7533","39.9905"
"370","-15.6605","40.1453"
"371","-15.5478","40.4161"
"372","-15.2872","40.1139"
"373","-15.825","40.2256"
"374","-15.5686","40.4089"
"375","-15.7088","40.1253"
"376","-15.1597","40.198"
"377","-15.6888","40.1392"
"378","-15.6711","39.46"
"379","-15.9647","39.5117"
"380","-15.7195","39.6936"
"381","-15.8352","38.9725"
"382","-15.6239","39.1019"
"383","-15.7089","39.3378"
"384","-15.8833","39.0714"
"385","-16.4072","39.0364"
"386","-16.7625","39.2228"
"387","-16.0914","39.1581"
"388","-16.7111","39.3189"
"389","-16.4802","39.7174"
"390","-16.4781","39.715"
"391","-16.4139","39.4278"
"392","-16.6392","39.4961"
"393","-16.5639","39.0775"
"394","-16.4256","39.2197"
"395","-16.4009","39.2376"
"396","-16.401","39.2373"
"397","-16.8686","39.1372"
"398","-16.4913","39.2242"
"399","-16.4236","39.2418"
"400","-14.8035","40.2271"
"401","-14.7186","40.3341"
"402","-14.9153","40.2286"
"403","-14.7467","39.9767"
"404","-14.9206","40.2986"
"405","-14.7402","39.9178"
"406","-14.6658","39.8441"
"407","-14.727","40.0703"
"408","-14.9745","40.0964"
"409","-14.8558","40.0853"
"410","-14.8075","40.2811"
"411","-14.5547","40.3005"
"412","-14.9097","40.3333"
"413","-14.7812","40.0986"
"414","-14.7756","40.7295"
"415","-14.9906","40.7395"
"416","-14.9525","40.74"
"417","-14.8633","40.7675"
"418","-14.7859","40.5809"
"419","-15.1923","40.3597"
"420","-15.1881","40.52"
"421","-14.9525","40.6656"
"422","-14.8865","40.5534"
"423","-14.9511","40.5308"
"424","-14.3749","39.4147"
"425","-14.8725","39.6378"
"426","-14.5775","39.5761"
"427","-14.5818","39.7408"
"428","-14.7657","39.7885"
"429","-14.9049","39.3235"
"430","-14.5803","39.378"
"431","-14.4319","39.3945"
